1709589640,316.41251,3.73,65.57
1709593230,340.74026,3.71,65.13
1709596810,365.47360,3.70,64.99
1709600410,386.16251,3.69,64.70
1709604011,403.65277,3.69,64.41
1709607611,413.75833,3.67,64.27
1709611211,406.37082,3.67,64.12
1709614810,385.13333,3.67,63.83
1709618410,356.92084,3.66,63.40
1709622011,325.65695,3.66,63.11
1709625611,303.10693,3.66,62.96
1709629210,290.09027,3.65,62.82
1709632810,281.67639,3.65,62.53
1709636410,282.99445,3.65,61.95
1709640010,302.07361,3.64,61.66
1709643610,330.66943,3.64,61.38
1709647240,361.59305,3.64,60.74
1709650830,390.04584,3.64,60.11
1709654440,405.32639,3.64,59.48
1709658035,401.06668,3.64,58.84
1709661641,377.19446,3.64,58.21
1709665230,348.53751,3.64,57.58
1709668840,323.00696,3.63,56.95
1709672440,309.03195,3.63,56.31
1709676050,305.13889,3.63,55.68
1709679625,312.53333,3.63,55.05
1709683210,334.72083,3.62,55.05
1709686810,357.35556,3.62,54.73
1709690410,379.69305,3.62,54.41
1709694010,400.09583,3.62,54.41
1709697610,414.21805,3.61,54.10
1709701210,418.37360,3.61,53.78
1709704810,399.09860,3.61,53.78
1709708410,362.77362,3.61,53.46
1709712010,321.59167,3.61,53.08
1709715610,298.49582,3.61,53.08
1709719210,284.18332,3.60,52.70
1709722811,273.43750,3.60,52.70
1709726410,271.31946,3.60,52.31
1709730011,285.05695,3.59,51.93
1709733630,311.23611,3.59,51.16
1709737230,339.55554,3.59,50.39
1709740830,368.92776,3.59,49.62
1709744430,391.31110,3.58,48.86
1709748011,394.97083,3.59,48.09
1709751650,373.03610,3.58,47.32
1709755250,333.50696,3.58,46.50
1709758840,304.37082,3.57,46.10
1709762430,289.84723,3.57,45.28
1709766040,283.98193,3.56,44.46
1709769610,285.35001,3.56,44.46
1709773211,302.12918,3.55,44.05
1709776811,326.32224,3.55,43.64
1709780411,355.43750,3.54,43.64
1709784010,384.94583,3.54,43.23
1709787610,403.90973,3.54,43.23
1709791210,413.93610,3.54,42.82
1709794810,395.42499,3.53,42.41
1709798410,355.51251,3.52,42.41
1709802011,316.37360,3.52,42.00
1709805610,294.53888,3.51,41.59
1709809210,279.30417,3.50,41.59
1709812811,267.89722,3.49,41.19
1709816410,267.12360,3.49,40.82
